folio,curso,materia,Pregunta_número,Pregunta,Respuesta_a,Respuesta_b,Respuesta_c,Respuesta_d,Respuesta_seleccionada,Respuesta_correcta
261377607,ECOEMS 2026,Historia de México,6,Las grandes /bfiguras de la literaturab/ en la /bNueva Españab/ o del Siglo XVII fueron:,Guillermo Prieto y Francisco Zarco,Sor Juana Inés de la Cruz y Carlos de Sigüenza y Góngora,Manuel Payno y Benito Pérez Galdós,Vicente Riva Palacio y Sor Juana Inés,Respuesta_b,Respuesta_b
261377607,ECOEMS 2026,Historia de México,7,Determina que enunciado es /bINCORRECTOb/:,El mestizo es hijo de español e india,El castizo es hijo de mestizo y española,El mulato es de español con negra,Los zambos eran hijos de negros,Respuesta_b,Respuesta_d
261377607,ECOEMS 2026,Historia de México,8,Las organizaciones semi-secretas que intervinieron en la política de México recién independizado eran los Guadalupes y...,Los insurgentes,Los cristeros,Los clubes liberales,Las logias masónicas,Respuesta_a,Respuesta_d
261377607,ECOEMS 2026,Historia de México,9,Base económica en la que se apoyaba la iglesia para sacerdotes y eventos religiosos durante la /bcoloniab/:,Tiendas de raya,Haciendas,Capellanías,Encomiendas,Respuesta_a,Respuesta_c
261377607,ECOEMS 2026,Historia de México,10,Ordena cronológicamente los acontecimientos de la /bintervención francesab/: /n/n/iI. Entra Maximiliano y Carlota a la Ciudad de México /nII. Fusilamiento de Miramón y Mejía en el Cerro de las Campanas /nIII. Alianza tripartita o Convención de Londres 1861 /nIV. Batalla del 5 de mayoi/,"III, IV, I, II","III, II, IV, I","I, III, II, IV","IV, III, II, I",Respuesta_b,Respuesta_c
261377607,ECOEMS 2026,Historia de México,11,"Relaciona las siguientes /bculturas del México Prehispánicob/: /n/n/b/iI. Olmecas /nII. Mayas /nIII. Teotihuacanos /nIV. Zapotecos /nV. Mixtecos /nVI. Toltecas /nVII. Aztecasb/ /n/na) Su rey era el Hueytlatoani. La escuela del pueblo Tepochcalli, de los nobles Calmécac /nb) Habitaron el Valle Central de Oaxaca, su escritura era ideográfica su dios supremo Pije-tao /nc) Tula fue su centro ceremonial, su jefe supremo Mixcóatl /nd) Habitaron el occidente de Oaxaca, el pectoral de oro representa la cultura /ne) Adoraban a Quetzalcóatl y Tláloc, edificaron la pirámide del Sol y la Luna /nf) Su ciudad ceremonial fue Tikal, crearon el sistema de numeración vigésima, descubrieron el uso del cero /ng) Sus sitios arqueológicos. La venta, San Lorenzo y Tres Zapotesi/","1G, 2F, 3B, 4E, 5D, 6C, 7A","1G, 2F, 3E, 4B, 5D, 6C, 7A","1A, 2F, 3E, 4D, 5G, 6C, 7A","1G, 2F, 3A, 4B, 5D, 6C, 7E",Respuesta_b,Respuesta_b
261377607,ECOEMS 2026,Historia de México,12,"Dentro de la /borganización social y política de los mexicasb/, existe una relación /bINCORRECTAb/ en el inciso:",La Triple Alianza fue formada por Tenochtitlán-Texcoco y Tlacopan,Procedían de un lugar llamado Aztlán,El caudillo de los aztecas fue Tenoch,El Calendario Azteca no fue una aportación de la cultura mexica,Respuesta_d,Respuesta_d
261377607,ECOEMS 2026,Historia de México,13,"Apoyaron con dinero a Cristóbal Colón para descubrir una nueva ruta para llegar a la India y China, los reyes Católicos /bIsabel de Castillasb/ y...",Napoleón III,Luis XIV,Fernando de Aragón,Pedro I,Respuesta_c,Respuesta_c
261377607,ECOEMS 2026,Historia de México,14,"Se formaron del /bcruzamiento entre las razas española, india y negrab/.",Colonias,Sectas religiosas,Lenguas,Castas,Respuesta_d,Respuesta_d
261377607,ECOEMS 2026,Historia de México,15,/uActividad económica principalu/ en la /bNueva Españab/:,Agricultura,Minería,Ganadería,Artesanía,Respuesta_b,Respuesta_b
261377607,ECOEMS 2026,Historia de México,16,/uNo es una nueva ordenu/ religiosa que existió durante la /bColoniab/:,Franciscanos,Jesuitas,Cruzados,Agustinos,Respuesta_c,Respuesta_c
261377607,ECOEMS 2026,Historia de México,17,"Tratados firmados el 13 de septiembre de 1821 por el /uVirreyu/ /bJuan O' Donojúb/, reconocen la independencia de México.",De Velasco,De Guadalupe-Hidalgo,De Córdoba,De Bucareli,Respuesta_c,Respuesta_c
261377607,ECOEMS 2026,Historia de México,18,"Relaciona las /bLeyes de Reformab/, promulgadas en el /uCongreso de 1856u/: /n/n/b/iI. Ley Juárez /nII. Ley Iglesias /nIII. Ley Lerdo /nIV. Ley Lafraguab/ /n/na) Libertad de escritura /nb) Separación de la iglesia y el estado /nc) Reglamentar servicios religiosos /nd) Desamortización de bienes de corporaciones civiles y eclesiásticosi/","1B, 2C, 3A, 4D","1A, 2C, 3B, 4D","1B, 2A, 3C, 4D","1B, 2C, 3D, 4A",Respuesta_b,Respuesta_d
261377607,ECOEMS 2026,Historia de México,19,¿Qué nombre recibió la lucha /usostenidau/ entre /bconservadoresb/ (Miguel Miramón) y /bliberalesb/ (Benito Juárez) por la presidencia de la república?,Guerra de los cien años,Intervención francesa,Guerra de los pasteles,Guerra de los tres años,Respuesta_d,Respuesta_d
261377607,ECOEMS 2026,Historia de México,20,"/uBatalla sangriente que duró 10 díasu/ en la ciudad de México, culminó con el asesinato de /bFrancisco I. Maderob/:",Batalla del cerro de las campanas,Guerra de tres años,Toma de Torreón,Decena trágica,Respuesta_d,Respuesta_d
261377607,ECOEMS 2026,Historia de México,21,"Los /bTratados de Velascob/ fueron firmados por /uAntonio López de Santa Annau/ en 1824, reconociendo la separación de:",Alta California,Nuevo México,La Mesilla,Texas,Respuesta_a,Respuesta_d
261377607,ECOEMS 2026,Historia de México,22,Enunciado que es /bINCORRECTOb/ a los principios de la /bConstitución de 1857b/ es:,"Se rige por tres poderes: Ejecutivo, Legislativo y Judicial",Prohíbe el fuero-sobrepoder de la iglesia y el ejército,Protege las garantías individuales,"Estaba contra la representación política, popular y el voto",Respuesta_c,Respuesta_d
261377607,ECOEMS 2026,Historia de México,23,Durante la /bReformab/ /uexistieron dos Gruposu/: /bLiberalesb/ y /bConservadoresb/. Relaciona los pensamientos que corresponden a cada uno: /n/n/i/bI. CONSERVADORES /nII. LIBERALESb/ /n/na) Igualdad para todos ante la ley /nb) Que el clero mantuviera sus bienes /nc) Mantener la sociedad colonial con sus privilegios /nd) Un gobierno federal y representativo /ne) Estaba contra los privilegios del clero y el ejércitoi/,"1A-B, 2C-D-E","1B-C, 2A-D-E","1D-E, 2A-B-C","1B-D, 2A-C-E",Respuesta_b,Respuesta_b
261377607,ECOEMS 2026,Historia de México,24,/uIdentifica los logrosu/ que se dieron durante el gobierno del /bGeneral Lázaro Cárdenasb/: /n/n/iI. Se funda el Instituto Politécnico Nacional /nII. El 18 de marzo de 1936 se nacionaliza la industria petrolera /nIII. Nacionalización de la industria eléctrica /nIV. En 1937 nacionaliza los ferrocarriles /nV. Se inicia la etapa llamada 'MAXIMATO' en la cual el presidente imponía a los presidentesi/,"I, II, IV","II, III, V","I, III, V","III, IV, V",Respuesta_c,Respuesta_a
261377607,ECOEMS 2026,Historia de México,25,"El periodo conocido como ""/bPorfiriatob/"" abarca los años:",1810-1821,1850-1919,1910-1914,1876-1911,Respuesta_a,Respuesta_d
261377607,ECOEMS 2026,Historia de México,26,Era un personaje conservador de la /bReforma Liberalb/:,Lucas Alamán,Melchor Ocampo,Juan Álvarez,Ignacio Comonfort,Respuesta_d,Respuesta_a
261377607,ECOEMS 2026,Historia de México,27,"¿Qué nombre recibió el /b""Programa del Partido Liberal Mexicano""b/ escrito por los hermanos /uFlores Magónu/, pretendía la no reelección de los presidentes?",Plan sexenal,Maximato,Positivismo,Magonismo,Respuesta_d,Respuesta_d
261377607,ECOEMS 2026,Historia de México,28,"Doctrina creada por el francés /bAugusto Comteb/, su lema era ""/i/bORDEN Y PROGRESOb/i/"". Porfirio Díaz justificaba sus actos en nombre de ""/uorden y progresou/"":",Magonismo,Doctrina Estrada,Positivismo,Huelga,Respuesta_c,Respuesta_c
261377607,ECOEMS 2026,Historia de México,29,Es un enunciado que /bNOb/ representa los intereses de la /uConstitución de 1824u/:,Reafirmó la independencia de México,Dividió el territorio mexicano en 19 estados,Controló los privilegios de la iglesia y el ejército,El control estaba en manos de un poder central,Respuesta_c,Respuesta_d
261377607,ECOEMS 2026,Historia de México,30,"Son factores que ayudaron a la caída del /bSistema Porfiristab/: /n/n/iI. Doctrina llamada positivismo /nII. Huelga de Cananea, Sonora en 1906 /nIII. La formación del Partido Nacional Antirreeleccionista /nIV. Representación a las ideas de libertad e igualdad /nV. Huelga de Río Blanco, Veracruzi/","II, III, V","I, IV, V","III, IV, V","I, II, V",Respuesta_b,Respuesta_a
261377607,ECOEMS 2026,Historia de México,31,"/uÚltimo emperador aztecau/, hijo de /bAhuitzolb/:",Moctezuma Ilhuicamina,Halach Unic,Tenoch,Cuauhtémoc,Respuesta_d,Respuesta_d
261377607,ECOEMS 2026,Historia de México,32,A la /uConvención de Aguascalientesu/ se le /bconsiderab/:,El inicio del asesinato de Zapata,El fin del imperio de Maximiliano,La declinación del gobierno de Madero,El mejor momento de los ejércitos de Villa y Zapata,Respuesta_b,Respuesta_d
261377607,ECOEMS 2026,Historia de México,33,"Tratado que establece la /brendición de Victoriano Huertab/, disuelve al ejército federal y nombra a Carranza como jefe del /uEjecutivo Federalu/:",De Teoloyucan,De Bucareli,De Córdoba,La Huertista,Respuesta_d,Respuesta_a
261377607,ECOEMS 2026,Historia de México,34,"/uEstableceu/ la /beducación laicab/, declara a la /unación propietaria de las tierras y aguasu/, reglamenta la propiedad de la tierra y los /bderechos de los obrerosb/:",Ideario Político de Morelos,Neoliberalismo,Capellanías,Constitución de 1917,Respuesta_d,Respuesta_d
261377607,ECOEMS 2026,Historia de México,35,La /bRevolución Mexicanab/ /uiniciau/ el:,10 de septiembre de 1810,28 de noviembre de 1911,20 de noviembre de 1910,5 de febrero de 1917,Respuesta_a,Respuesta_c
261377607,ECOEMS 2026,Historia de México,36,"Son /ucausasu/ que provocaron la /ucaídau/ del /bSegundo Imperiob/: /n/n/iI. Napoleón III retira sus tropas de México /nII. La gran fuerza política de Benito Juárez /nIII. La Alianza Tripartita /nIV. Maximiliano y Carlota enfrentaron problemas económicos /nV. El sitio de Querétaro, mayo de 1867i/","I, II, IV, V","I, III, IV","III, IV, V","II, V",Respuesta_a,Respuesta_a
261377607,ECOEMS 2026,Historia de México,37,"/uRelaciona los hechosu/ presidenciales del /bMéxico Contemporáneob/: /n/n/i/bI. Álvaro Obregón /nII. Adolfo López Mateos /nIII. Emilio Portes Gill /nIV. Lázaro Cárdenas /nV. Miguel de la Madrid /nVI. Carlos Salinas /nVII. Manuel Ávila Camachob/ /n/na) Firmó el Tratado de Libre Comercio /nb) Creó la Secretaría de Educación Pública /nc) Crea el Instituto Mexicano del Seguro Social /nd) Implantó un gobierno neoliberal /ne) Expropió el petróleo /nf) Inicia la etapa llamada ""Maximato"" /ng) Nacionaliza la industria eléctricai/","1B, 2G, 3F, 4E, 5D, 6C, 7A","1G, 2B, 3E, 4F, 5A, 6C, 7D","1B, 2G, 3F, 4E, 5D, 6A, 7C","1B, 2G, 3F, 4D, 5E, 6C, 7A",Respuesta_b,Respuesta_c
264476043,ECOEMS 2026,Historia de México,1,Fue la clase /umás privilegiadau/ de la /bNueva Españab/:,Mestizos,Mulatos,Criollos,Peninsulares,Respuesta_d,Respuesta_d
264476043,ECOEMS 2026,Historia de México,2,Un enunciado es /bINCORRECTOb/ y es precisamente el inciso:,A los olmecas les llamaban habitantes del país de hule,Halach Unic era él jefe supremo de los mayas,Los teotihuacanos construyeron las pirámides del Sol y de la Luna,Tula era él centro ceremonial de los chichimecas,Respuesta_d,Respuesta_d
264476043,ECOEMS 2026,Historia de México,3,"En la /bNueva Españab/ existían diferentes sistemas de trabajo, encuentra su relación: /n/n/bI. Encomiendasb/ /n/bII. Peonajeb/ /n/bIII. Mercedes realesb/ /n/na) Personas indígenas que trabajaban en haciendas y que recibían cómo pago alimento por su trabajo /nb) Los indios se ponían a disposición de los hacendados como dueños y patrones, manejando así su tutela-vida. /nc) Privilegios (haciendas-tierras) que recibían los conquistadores por sus servicios en la guerra","1B, 2A, 3C","1A, 2B, 3C","1A, 2C, 3B","1B, 2C, 3A",Respuesta_d,Respuesta_d
264476043,ECOEMS 2026,Historia de México,4,Ordena cronológicamente los hechos de la /bIndependencia de Méxicob/: /n/n/iI. Consumación de independencia /nII. Se toman las ideas de la ILUSTRACIÓN como ejemplo para nuestra independencia /nIII. Se reconoce como presidente de México a Guadalupe Victoria /nIV. Grito de Doloresi/,"I, II, III, IV","IV, II, III, I","II, IV, III, I","II, IV, I, III",Respuesta_c,Respuesta_b
264476043,ECOEMS 2026,Historia de México,5,"Relaciona los /bPlanes de Méxicob/: /n/n/i/bI. Plan de Guadalupe /nII. Plan de Ayutla /nIII. Plan de Tuxtepec /nIV. Plan de Ayala /nV. Plan de San Luis /nVI. Plan de Guadalupe /nVII. Plan de Tacubayab/ /n/na) Fue promulgado por Venustiano Carranza, desconoce a Victoriano Huerta como presidente /nb) Fue lanzado por Agustín de Iturbide, proclamaba la independencia de la Nueva España /nc) Promulgado por Madero, desconoce a Porfirio Díaz como presidente, su lema 'Sufragio Efectivo, No Reelección' /nd) Plan promulgado por Porfirio Díaz, desconoce la reelección del presidente Lerdo de Tejada /ne) Desconoce el gobierno de Santa Anna, convoca a un Congreso Constituye /nf) Fue promulgado por Emiliano Zapata, desconoce a Madero como presidente, su lema es 'Tierra y Libertad'i/","1A, 2B, 3C, 4D, 5E, 7F","1B, 2E, 3D, 4F, 5A, 6C","1B, 2D, 3E, 4A, 5C, 6F","1B, 2D, 3E, 4A, 5C, 6A",Respuesta_c,Respuesta_b
264476043,ECOEMS 2026,Historia de México,6,Las grandes /bfiguras de la literaturab/ en la /bNueva Españab/ o del Siglo XVII fueron:,Guillermo Prieto y Francisco Zarco,Sor Juana Inés de la Cruz y Carlos de Sigüenza y Góngora,Manuel Payno y Benito Pérez Galdós,Vicente Riva Palacio y Sor Juana Inés,Respuesta_b,Respuesta_b
264476043,ECOEMS 2026,Historia de México,7,Determina que enunciado es /bINCORRECTOb/:,El mestizo es hijo de español e india,El castizo es hijo de mestizo y española,El mulato es de español con negra,Los zambos eran hijos de negros,Respuesta_a,Respuesta_d
264476043,ECOEMS 2026,Historia de México,8,Las organizaciones semi-secretas que intervinieron en la política de México recién independizado eran los Guadalupes y...,Los insurgentes,Los cristeros,Los clubes liberales,Las logias masónicas,Respuesta_b,Respuesta_d
264476043,ECOEMS 2026,Historia de México,9,Base económica en la que se apoyaba la iglesia para sacerdotes y eventos religiosos durante la /bcoloniab/:,Tiendas de raya,Haciendas,Capellanías,Encomiendas,Respuesta_b,Respuesta_c
264476043,ECOEMS 2026,Historia de México,10,Ordena cronológicamente los acontecimientos de la /bintervención francesab/: /n/n/iI. Entra Maximiliano y Carlota a la Ciudad de México /nII. Fusilamiento de Miramón y Mejía en el Cerro de las Campanas /nIII. Alianza tripartita o Convención de Londres 1861 /nIV. Batalla del 5 de mayoi/,"III, IV, I, II","III, II, IV, I","I, III, II, IV","IV, III, II, I",Respuesta_a,Respuesta_c
264476043,ECOEMS 2026,Historia de México,11,"Relaciona las siguientes /bculturas del México Prehispánicob/: /n/n/b/iI. Olmecas /nII. Mayas /nIII. Teotihuacanos /nIV. Zapotecos /nV. Mixtecos /nVI. Toltecas /nVII. Aztecasb/ /n/na) Su rey era el Hueytlatoani. La escuela del pueblo Tepochcalli, de los nobles Calmécac /nb) Habitaron el Valle Central de Oaxaca, su escritura era ideográfica su dios supremo Pije-tao /nc) Tula fue su centro ceremonial, su jefe supremo Mixcóatl /nd) Habitaron el occidente de Oaxaca, el pectoral de oro representa la cultura /ne) Adoraban a Quetzalcóatl y Tláloc, edificaron la pirámide del Sol y la Luna /nf) Su ciudad ceremonial fue Tikal, crearon el sistema de numeración vigésima, descubrieron el uso del cero /ng) Sus sitios arqueológicos. La venta, San Lorenzo y Tres Zapotesi/","1G, 2F, 3B, 4E, 5D, 6C, 7A","1G, 2F, 3E, 4B, 5D, 6C, 7A","1A, 2F, 3E, 4D, 5G, 6C, 7A","1G, 2F, 3A, 4B, 5D, 6C, 7E",Respuesta_c,Respuesta_b
264476043,ECOEMS 2026,Historia de México,12,"Dentro de la /borganización social y política de los mexicasb/, existe una relación /bINCORRECTAb/ en el inciso:",La Triple Alianza fue formada por Tenochtitlán-Texcoco y Tlacopan,Procedían de un lugar llamado Aztlán,El caudillo de los aztecas fue Tenoch,El Calendario Azteca no fue una aportación de la cultura mexica,Respuesta_b,Respuesta_d
264476043,ECOEMS 2026,Historia de México,13,"Apoyaron con dinero a Cristóbal Colón para descubrir una nueva ruta para llegar a la India y China, los reyes Católicos /bIsabel de Castillasb/ y...",Napoleón III,Luis XIV,Fernando de Aragón,Pedro I,Respuesta_c,Respuesta_c
264476043,ECOEMS 2026,Historia de México,14,"Se formaron del /bcruzamiento entre las razas española, india y negrab/.",Colonias,Sectas religiosas,Lenguas,Castas,Respuesta_d,Respuesta_d
264476043,ECOEMS 2026,Historia de México,15,/uActividad económica principalu/ en la /bNueva Españab/:,Agricultura,Minería,Ganadería,Artesanía,Respuesta_b,Respuesta_b
264476043,ECOEMS 2026,Historia de México,16,/uNo es una nueva ordenu/ religiosa que existió durante la /bColoniab/:,Franciscanos,Jesuitas,Cruzados,Agustinos,Respuesta_a,Respuesta_c
264476043,ECOEMS 2026,Historia de México,17,"Tratados firmados el 13 de septiembre de 1821 por el /uVirreyu/ /bJuan O' Donojúb/, reconocen la independencia de México.",De Velasco,De Guadalupe-Hidalgo,De Córdoba,De Bucareli,Respuesta_c,Respuesta_c
264476043,ECOEMS 2026,Historia de México,18,"Relaciona las /bLeyes de Reformab/, promulgadas en el /uCongreso de 1856u/: /n/n/b/iI. Ley Juárez /nII. Ley Iglesias /nIII. Ley Lerdo /nIV. Ley Lafraguab/ /n/na) Libertad de escritura /nb) Separación de la iglesia y el estado /nc) Reglamentar servicios religiosos /nd) Desamortización de bienes de corporaciones civiles y eclesiásticosi/","1B, 2C, 3A, 4D","1A, 2C, 3B, 4D","1B, 2A, 3C, 4D","1B, 2C, 3D, 4A",Respuesta_a,Respuesta_d
264476043,ECOEMS 2026,Historia de México,19,¿Qué nombre recibió la lucha /usostenidau/ entre /bconservadoresb/ (Miguel Miramón) y /bliberalesb/ (Benito Juárez) por la presidencia de la república?,Guerra de los cien años,Intervención francesa,Guerra de los pasteles,Guerra de los tres años,Respuesta_d,Respuesta_d
264476043,ECOEMS 2026,Historia de México,20,"/uBatalla sangriente que duró 10 díasu/ en la ciudad de México, culminó con el asesinato de /bFrancisco I. Maderob/:",Batalla del cerro de las campanas,Guerra de tres años,Toma de Torreón,Decena trágica,Respuesta_d,Respuesta_d
264476043,ECOEMS 2026,Historia de México,21,"Los /bTratados de Velascob/ fueron firmados por /uAntonio López de Santa Annau/ en 1824, reconociendo la separación de:",Alta California,Nuevo México,La Mesilla,Texas,Respuesta_d,Respuesta_d
264476043,ECOEMS 2026,Historia de México,22,Enunciado que es /bINCORRECTOb/ a los principios de la /bConstitución de 1857b/ es:,"Se rige por tres poderes: Ejecutivo, Legislativo y Judicial",Prohíbe el fuero-sobrepoder de la iglesia y el ejército,Protege las garantías individuales,"Estaba contra la representación política, popular y el voto",Respuesta_b,Respuesta_d
264476043,ECOEMS 2026,Historia de México,23,Durante la /bReformab/ /uexistieron dos Gruposu/: /bLiberalesb/ y /bConservadoresb/. Relaciona los pensamientos que corresponden a cada uno: /n/n/i/bI. CONSERVADORES /nII. LIBERALESb/ /n/na) Igualdad para todos ante la ley /nb) Que el clero mantuviera sus bienes /nc) Mantener la sociedad colonial con sus privilegios /nd) Un gobierno federal y representativo /ne) Estaba contra los privilegios del clero y el ejércitoi/,"1A-B, 2C-D-E","1B-C, 2A-D-E","1D-E, 2A-B-C","1B-D, 2A-C-E",Respuesta_b,Respuesta_b
264476043,ECOEMS 2026,Historia de México,24,/uIdentifica los logrosu/ que se dieron durante el gobierno del /bGeneral Lázaro Cárdenasb/: /n/n/iI. Se funda el Instituto Politécnico Nacional /nII. El 18 de marzo de 1936 se nacionaliza la industria petrolera /nIII. Nacionalización de la industria eléctrica /nIV. En 1937 nacionaliza los ferrocarriles /nV. Se inicia la etapa llamada 'MAXIMATO' en la cual el presidente imponía a los presidentesi/,"I, II, IV","II, III, V","I, III, V","III, IV, V",Respuesta_d,Respuesta_a
264476043,ECOEMS 2026,Historia de México,25,"El periodo conocido como ""/bPorfiriatob/"" abarca los años:",1810-1821,1850-1919,1910-1914,1876-1911,Respuesta_d,Respuesta_d
264476043,ECOEMS 2026,Historia de México,26,Era un personaje conservador de la /bReforma Liberalb/:,Lucas Alamán,Melchor Ocampo,Juan Álvarez,Ignacio Comonfort,Respuesta_a,Respuesta_a
264476043,ECOEMS 2026,Historia de México,27,"¿Qué nombre recibió el /b""Programa del Partido Liberal Mexicano""b/ escrito por los hermanos /uFlores Magónu/, pretendía la no reelección de los presidentes?",Plan sexenal,Maximato,Positivismo,Magonismo,Respuesta_a,Respuesta_d
264476043,ECOEMS 2026,Historia de México,28,"Doctrina creada por el francés /bAugusto Comteb/, su lema era ""/i/bORDEN Y PROGRESOb/i/"". Porfirio Díaz justificaba sus actos en nombre de ""/uorden y progresou/"":",Magonismo,Doctrina Estrada,Positivismo,Huelga,Respuesta_c,Respuesta_c
264476043,ECOEMS 2026,Historia de México,29,Es un enunciado que /bNOb/ representa los intereses de la /uConstitución de 1824u/:,Reafirmó la independencia de México,Dividió el territorio mexicano en 19 estados,Controló los privilegios de la iglesia y el ejército,El control estaba en manos de un poder central,Respuesta_c,Respuesta_d
264476043,ECOEMS 2026,Historia de México,30,"Son factores que ayudaron a la caída del /bSistema Porfiristab/: /n/n/iI. Doctrina llamada positivismo /nII. Huelga de Cananea, Sonora en 1906 /nIII. La formación del Partido Nacional Antirreeleccionista /nIV. Representación a las ideas de libertad e igualdad /nV. Huelga de Río Blanco, Veracruzi/","II, III, V","I, IV, V","III, IV, V","I, II, V",Respuesta_c,Respuesta_a
264476043,ECOEMS 2026,Historia de México,31,"/uÚltimo emperador aztecau/, hijo de /bAhuitzolb/:",Moctezuma Ilhuicamina,Halach Unic,Tenoch,Cuauhtémoc,Respuesta_d,Respuesta_d
264476043,ECOEMS 2026,Historia de México,32,A la /uConvención de Aguascalientesu/ se le /bconsiderab/:,El inicio del asesinato de Zapata,El fin del imperio de Maximiliano,La declinación del gobierno de Madero,El mejor momento de los ejércitos de Villa y Zapata,Respuesta_b,Respuesta_d
264476043,ECOEMS 2026,Historia de México,33,"Tratado que establece la /brendición de Victoriano Huertab/, disuelve al ejército federal y nombra a Carranza como jefe del /uEjecutivo Federalu/:",De Teoloyucan,De Bucareli,De Córdoba,La Huertista,Respuesta_a,Respuesta_a
264476043,ECOEMS 2026,Historia de México,34,"/uEstableceu/ la /beducación laicab/, declara a la /unación propietaria de las tierras y aguasu/, reglamenta la propiedad de la tierra y los /bderechos de los obrerosb/:",Ideario Político de Morelos,Neoliberalismo,Capellanías,Constitución de 1917,Respuesta_d,Respuesta_d
264476043,ECOEMS 2026,Historia de México,35,La /bRevolución Mexicanab/ /uiniciau/ el:,10 de septiembre de 1810,28 de noviembre de 1911,20 de noviembre de 1910,5 de febrero de 1917,Respuesta_c,Respuesta_c
264476043,ECOEMS 2026,Historia de México,36,"Son /ucausasu/ que provocaron la /ucaídau/ del /bSegundo Imperiob/: /n/n/iI. Napoleón III retira sus tropas de México /nII. La gran fuerza política de Benito Juárez /nIII. La Alianza Tripartita /nIV. Maximiliano y Carlota enfrentaron problemas económicos /nV. El sitio de Querétaro, mayo de 1867i/","I, II, IV, V","I, III, IV","III, IV, V","II, V",Respuesta_a,Respuesta_a
264476043,ECOEMS 2026,Historia de México,37,"/uRelaciona los hechosu/ presidenciales del /bMéxico Contemporáneob/: /n/n/i/bI. Álvaro Obregón /nII. Adolfo López Mateos /nIII. Emilio Portes Gill /nIV. Lázaro Cárdenas /nV. Miguel de la Madrid /nVI. Carlos Salinas /nVII. Manuel Ávila Camachob/ /n/na) Firmó el Tratado de Libre Comercio /nb) Creó la Secretaría de Educación Pública /nc) Crea el Instituto Mexicano del Seguro Social /nd) Implantó un gobierno neoliberal /ne) Expropió el petróleo /nf) Inicia la etapa llamada ""Maximato"" /ng) Nacionaliza la industria eléctricai/","1B, 2G, 3F, 4E, 5D, 6C, 7A","1G, 2B, 3E, 4F, 5A, 6C, 7D","1B, 2G, 3F, 4E, 5D, 6A, 7C","1B, 2G, 3F, 4D, 5E, 6C, 7A",Respuesta_d,Respuesta_c
269815857,ECOEMS 2026,Historia de México,1,Fue la clase /umás privilegiadau/ de la /bNueva Españab/:,Mestizos,Mulatos,Criollos,Peninsulares,Respuesta_d,Respuesta_d
269815857,ECOEMS 2026,Historia de México,2,Un enunciado es /bINCORRECTOb/ y es precisamente el inciso:,A los olmecas les llamaban habitantes del país de hule,Halach Unic era él jefe supremo de los mayas,Los teotihuacanos construyeron las pirámides del Sol y de la Luna,Tula era él centro ceremonial de los chichimecas,Respuesta_b,Respuesta_d
269815857,ECOEMS 2026,Historia de México,3,"En la /bNueva Españab/ existían diferentes sistemas de trabajo, encuentra su relación: /n/n/bI. Encomiendasb/ /n/bII. Peonajeb/ /n/bIII. Mercedes realesb/ /n/na) Personas indígenas que trabajaban en haciendas y que recibían cómo pago alimento por su trabajo /nb) Los indios se ponían a disposición de los hacendados como dueños y patrones, manejando así su tutela-vida. /nc) Privilegios (haciendas-tierras) que recibían los conquistadores por sus servicios en la guerra","1B, 2A, 3C","1A, 2B, 3C","1A, 2C, 3B","1B, 2C, 3A",Respuesta_c,Respuesta_d
269815857,ECOEMS 2026,Historia de México,4,Ordena cronológicamente los hechos de la /bIndependencia de Méxicob/: /n/n/iI. Consumación de independencia /nII. Se toman las ideas de la ILUSTRACIÓN como ejemplo para nuestra independencia /nIII. Se reconoce como presidente de México a Guadalupe Victoria /nIV. Grito de Doloresi/,"I, II, III, IV","IV, II, III, I","II, IV, III, I","II, IV, I, III",Respuesta_d,Respuesta_b
269815857,ECOEMS 2026,Historia de México,5,"Relaciona los /bPlanes de Méxicob/: /n/n/i/bI. Plan de Guadalupe /nII. Plan de Ayutla /nIII. Plan de Tuxtepec /nIV. Plan de Ayala /nV. Plan de San Luis /nVI. Plan de Guadalupe /nVII. Plan de Tacubayab/ /n/na) Fue promulgado por Venustiano Carranza, desconoce a Victoriano Huerta como presidente /nb) Fue lanzado por Agustín de Iturbide, proclamaba la independencia de la Nueva España /nc) Promulgado por Madero, desconoce a Porfirio Díaz como presidente, su lema 'Sufragio Efectivo, No Reelección' /nd) Plan promulgado por Porfirio Díaz, desconoce la reelección del presidente Lerdo de Tejada /ne) Desconoce el gobierno de Santa Anna, convoca a un Congreso Constituye /nf) Fue promulgado por Emiliano Zapata, desconoce a Madero como presidente, su lema es 'Tierra y Libertad'i/","1A, 2B, 3C, 4D, 5E, 7F","1B, 2E, 3D, 4F, 5A, 6C","1B, 2D, 3E, 4A, 5C, 6F","1B, 2D, 3E, 4A, 5C, 6A",Respuesta_a,Respuesta_b
269815857,ECOEMS 2026,Historia de México,6,Las grandes /bfiguras de la literaturab/ en la /bNueva Españab/ o del Siglo XVII fueron:,Guillermo Prieto y Francisco Zarco,Sor Juana Inés de la Cruz y Carlos de Sigüenza y Góngora,Manuel Payno y Benito Pérez Galdós,Vicente Riva Palacio y Sor Juana Inés,Respuesta_b,Respuesta_b
269815857,ECOEMS 2026,Historia de México,7,Determina que enunciado es /bINCORRECTOb/:,El mestizo es hijo de español e india,El castizo es hijo de mestizo y española,El mulato es de español con negra,Los zambos eran hijos de negros,Respuesta_d,Respuesta_d
